"CNES";UF;IBGE;"NOME";"LOGRADOURO";"BAIRRO";LATITUDE;LONGITUDE
"3102467";"13";"130353";"UBS DULCIMEIRE OLIVEIRA DA COSTA";"ESTRADA AM 240 KM 13";"COM MARCOS FREIRE";"-2.0520036208";"-59,9152654409"
"3523349";"13";"130353";"UBS DR RAUL TEJEDO HUAMAN";"RUA BARREIRINHA";"JOSE DUTRA";"-2.050888537";"-60,0213897228"
"6853811";"13";"130353";"UBS DR CELSO CLEMENTINO DA SILVA";"AV ONCA PINTADA";"GALO DA SERRA";"-2.0499262405";"-60,0116345286"
"8006954";"13";"130353";"UBS DR BARBARO AZCUY HERNANDES";"AV RIO NEGRO";"WAIMIRI";"-1.9353928164";"-59,4203549623"
"2052067";"35";"354280";"UBS CARLINA CAMARGO DE OLIVEIRA";"RUA FREDERICO DIAS BATISTA";"CENTRO";"-24.65881";"-49,00911"
"2090899";"35";"352760";"UNIDADE MISTA DE LUIZ ANTONIO";"RUA GUILHERME BRAYN";"CENTRO";"-21.5536080094";"-47,7017569542"
"2450461";"21";"211170";"U B S DE BOM VIVER PSFSB";"RUA DOM PEDRO II";"CENTRO";"-2.925729";"-44,924665"
"2450496";"21";"211170";"U B S OUTEIRO M JUSTINA PSFSB";"POVOADO DE OUTEIRO";"OUTEIRO";"-2.867438";"-44,039531"
"2450518";"21";"211170";"U B S DE ITABIQUARI PSF";"POVOADO DE AGUA LIMPA";"ZONA RURAL";"-2.8444869";"-44,8070942"
"2450542";"21";"211170";"U B S DE SAUDE DE ANINGAS PSFSB";"POVOADO DE ANINGAS";"ANINGAS";"-2.908172";"-44,829674"
"2450550";"21";"211170";"U B S DE SANTA TEREZA PSF";"POVOADO DE SANTA TEREZA";"SANTA TEREZA";"-2.842264";"-44,902137"
"2477068";"28";"280610";"POSTO DE SAUDE M ZENAIDE";"POV SIRIRIZINHO";"POV SIRIRIZINHO";"-10.6321782875";"-37,041054368"
"2591383";"50";"500124";"ESF CIRILLO ROSSATI";"TREZE DE MAIO";"CENTRO";"-22.3344364991";"-55,2294516563"
"2823926";"35";"354085";"PENITENCIARIA COMPACTA DE PRACINHA";"ESTRADA VICINAL GERALDO RISSATO";"RODOVIA";"-21.851927";"-51,087077"
"3999149";"35";"350470";"PENITENCIARIA I DE BALBINOS";"RODOVIA DE ACESSO ARCIRIO RIGOTTO";"RURAL";"-21.911475";"-49,352281"
"5593751";"35";"351040";"UBS SAO JOAO";"AURELIA CASSANIGA MANO";"SAO JOAO";"-22.9752260646";"-47,4776315689"
"7051409";"42";"420900";"ESF CENTRO 2";"RUA ANGELO SCARPETA ZAGO";"CRUZEIRO DO SUL";"-27.1738539313";"-51,5065670013"
"8013616";"21";"211170";"U B S DE SAO MARCOS PSF";"POVOADO DE SAO MARCOS";"SAO MARCOS";"-2.8431301";"-44,9005021"
"0916420";"21";"210530";"UNIDADE DE SAUDE DA FAMILIA FREI TADEU";"POVOADO";"1700";"-5.2388619";"-47,5120059"
"9153462";"29";"292740";"UBS VALE DOS LAGOS";"RUA ESTRADA DAS MURICOCAS";"VALE DOS LAGOS";"-12.970852843";"-38,5108566284"
"9694501";"29";"292740";"USF MATA ESCURA";"RUA CARDEAL BRANDAO VILELA";"MATA ESCURA";"-12.9366519173";"-38,4551095963"
"9774009";"35";"353490";"CENTRO DE DETENCAO PROVISORIA II DE PACAEMBU";"VICINAL PREFEITO KOITIRO SATO PBU 010 KM 07 6";"ZONA RURAL";"-21.560078";"-51,265201"
"2021285";"16";"160025";"PM ITA UBS DELZOITE ALMEIDA DOS SANTOS";"LOCALIDADE DO IGARAPE NOVO";"MARGEM DIREITA DO RI";"-0.471921";"-50,557978"
"2146541";"31";"311240";"PSF DONA CLELIA CECILIA DA SILVEIRA CAPETINGA";"RUA CEL OSORIO";"CENTRO";"-20.3658";"-47,314"
"2146584";"31";"311240";"CENTRO MUNICIPAL DE SAUDE CAPETINGA";"RUA DONA NENE";"CENTRO";"-20.6198368";"-47,0584768"
"2146754";"31";"312970";"PSF RONALDO SOARES LARA";"AVENIDA CEZAR ELIAS JORGE";"CENTRO";"-20.2744";"-47,72"
"2147742";"31";"312340";"UNIDADE BASICA DE SAUDE DA FAMILIA PEDRO DA COSTA LOPES";"PRACA NOSSA SRA DAS DORES";"CENTRO";"-20.2877175849";"-45,9044347662"
"2147777";"31";"312970";"PSF OLAVO PINTO CUNHA";"TRAVESSA JOAQUIM RIBEIRO";"ZONA RURAL";"-20.2743";"-47,719"
"2269015";"33";"330190";"USF ANTONIO BRAVO PECCINI USF ITAMBI";"RUA RUI BARBOSA";"ITAMBI";"-22.728452";"-42,951385"
"2269023";"33";"330190";"USF MARIA FERREIRA DOS SANTOS USF NOVA CIDADE";"AVENIDA AMERICO CARDOSO";"NOVA CIDADE";"-22.751586";"-42,849386"
"2269031";"33";"330190";"USF VER MARIO SCOTELARO RODRIGUES USF PACHECOS";"RDV RJ 114 KM 13";"PACHECOS";"-22.82099";"-42,7851"
"2269082";"33";"330190";"USF DIMAS MONTEIRO NOGUEIRA USF VISCONDE";"AV PRESIDENTE MEDICI";"VISCONDE";"-22.712356";"-42,899795"
"2269090";"33";"330190";"USF PORTO DAS CAIXAS";"RUA TENENTE JOAQUIM RABELO DE MATOS";"PORTO DAS CAIXAS";"-22.69835";"-42,87591"
"2269104";"33";"330190";"USF VALTAIR FELICIO DA SILVA USF MARAMBAIA";"AV CABO JOSE RODRIGUES";"MARAMBAIA";"-22.79672";"-42,93521"
"2269120";"33";"330190";"USF JORGE JOSE DA SILVA TIO JORGE USF BAIRRO AMARAL";"ESTRADA PREFEITO JOAO BATISTA CAFFARO";"GRANDE RIO";"-22.716562";"-42,933733"
"2269139";"33";"330190";"USF LUIS JOSE DE MARINS USF SAO MIGUEL";"ESTRADA DO SAPE";"SAO MIGUEL";"-22.78934";"-42,89634"
"2269147";"33";"330190";"USF LIZETE FERNANDES DE SOUZA USF RETA VELHA";"RUA DOIS";"ESPERANCA";"-22.728571";"-42,828075"
"2269155";"33";"330190";"USF AMERICO DAMASIO DE SALLES USF JARDIM PLANALTO";"RUA WALDEMAR BEZERRA";"MANILHA";"-22.773191";"-42,923691"
"2269198";"33";"330190";"USF VIRGILIO RIBEIRO LOPES USF CABUCU";"ESTRADA VEREADOR ANTONIO CICERO";"CABUCU";"-22.817694";"-42,892246"
"2269201";"33";"330190";"USF OTACILIO JOSE RAFAEL USF ALDEIA DA PRATA";"RUA TRES";"ALDEIA DA PRATA";"-22.771136";"-42,939977"
"2269236";"33";"330190";"USF SADDY RIBEIRO GOMES USF AMPLIACAO I";"AV PAPA JOAO XXIII";"AMPLIACAO";"-22.759165";"-42,864328"
"2290316";"33";"330190";"USF VER EUGENIO MARINS COUTINHO USF QUISSAMA";"RUA CESAR XARA";"QUISSAMA";"-22.743058";"-42,834599"
"2290324";"33";"330190";"USF RETA NOVA";"AVENIDA JOSE MARIA NANCI";"ESPERANCA";"-22.717405";"-42,818153"
"2294125";"33";"330190";"USF VILA BRASIL";"RUA SANTA CATARINA";"VILA BRASIL";"-22.782492";"-42,930643"
"2294133";"33";"330190";"USF WANDERLEY VIEIRA DE ALMEIDA USF AREAL";"AV CARLOS LACERDA";"AREAL";"-22.727241";"-42,852991"
"2294141";"33";"330190";"UBS VILA RICA";"RUA TURMALINA";"VILA RICA";"-22.72319";"-42,848255"
"2294168";"33";"330190";"USF DINIZ MACHADO DE MIRANDA USF AGRO BRASIL";"RODOVIA RJ116";"PARQUE NOVA FRIBURGO";"-22.663323";"-42,768681"
"0222062";"43";"430690";"CENTRO DE ATENDIMENTO PARA O ENFRENTAMENTO DA COVID 19";"BARAO DO AMAZONAS";"CENTRO";"-30.544";"-52,522"
"2294176";"33";"330190";"USF MARIA DO ROSARIO OLIVEIRA USF APOLO";"RUA ACEBIADES GOMES PEREIRA";"APOLO";"-22.780177";"-42,94119"
"2327635";"23";"231230";"UBS FELIPE VASCONCELOS BARREIRO";"DISTRITO DE BARREIRO";"DISTRITO DE BAR";"-4.01874";"-41,002529"
"2369478";"22";"220760";"UBS PE DE SERRA";"LOCALIDADE LAGOA DO MATO";"ZONA RURAL";"-10.5307254086";"-44,5920238621"
"2413132";"29";"291300";"ESFSB DE MOCAMBO";"POVOADO DE MOCAMBO";"ZONA RURAL";"-12.696507";"-42,320183"
"2413140";"29";"291300";"ESFSB DE CALDEIRAO";"POVOADO CALDEIRAO";"ZONA RURAL";"-12.51106";"-42,441174"
"2413159";"29";"291300";"ESFSB LAGOA DO DIONISIO";"POVOADO LAGOA DO DIONISIO";"ZONA RURAL";"-12.459606";"-42,227413"
"2423758";"41";"411010";"UBS PALMAR";"PALMAR";"ZONA RURAL";"-25.110857";"-50,704684"
"2423766";"41";"411010";"UBS BELA VISTA";"BELA VISTA";"ZONA RURAL";"-25.242216";"-50,701482"
"2475960";"24";"240610";"UNIDADE DE SAUDE DA FAMILIA MARIA DA GLORIA DE ARAUJO";"SITIO ESPINHEIRO";"ZONA RURAL";"-6.172981";"-36,944135"
"2569981";"52";"520180";"PSF I";"AV WALDER DE GOIS JEOVAH BAILAO";"CHAO DE ESTRELA";"-16.915472969";"-49,4506859779"
"2570009";"52";"520180";"PSF II";"R GIRASSOL ESQ C PR ISABEL E FLOR DE LA";"JARDIM IMPERIAL";"-16.9154524397";"-49,4509220123"
"2578905";"41";"411370";"UBS ITAPOA";"RUA BENEDITO JOSE THEODORO";"JD ITAPOA";"-23.37395";"-51,13518"
"2800667";"29";"291320";"UNIDADE DE SAUDE DA FAMILIA DO ALTO DO FUNDAO";"RUA ARLINDO ALVES DE SOUZA";"ALTO DO FUNDAO";"-12.1851656542";"-43,1226546546"
"3058603";"41";"411010";"UBS DIONEIA PEREIRA MANOSSO CORREIA";"RUA AIRTON JOSE DE ANDRADE";"VILA ZEZO";"-25.244574";"-50,592325"
"3058611";"41";"411010";"UBS LONTRAO";"LONTRAO";"ZONA RURAL";"-25.331747";"-50,659021"
"3337138";"33";"330190";"USF ELIANOPOLIS";"RUA SETE";"SANTO ANTONIO";"-22.764516";"-42,921176"
"3343146";"41";"411010";"UBS JARDIM TANGARA";"PROFESSOR SOUZA ARAUJO";"JARDIM TANGARA";"-25.238371";"-50,591162"
"3568172";"35";"354410";"USF VEREADOR AVELINO VALERIO SOBRINHO";"RUA VENANCIO ORSINI";"CENTRO";"-23.745256";"-46,3946925"
"2555123";"42";"420570";"UNIDADE BASICA DE SAUDE CAPAO";"ESTRADA GERAL DE CAPAO";"CAPAO";"-28.0475914063";"-48,6090087891"
"5587921";"52";"520180";"PSF III";"RUA R 2";"SETOR CACHOEIRINA";"-16.9154113811";"-49,4509005547"
"5712904";"29";"290930";"CENTRO DE ESPECIALIDADES DE CORRENTINA";"AV TANCREDO NEVES";"CENTRO";"-13.3481183";"-44,6290642"
"6114717";"33";"330190";"USF BELARMINA MARIA DA SILVA USF VALE DO SOL";"AVENIDA LAURINDO GONZALEZ";"RETIRO SAO JOAQUIM";"-22.761421";"-42,904379"
"6689698";"41";"411010";"UBS VILA NOVA";"RUA BRASIL PARA CRISTO";"ATAIDES BERALDO";"-25.220809";"-50,579737"
"7192703";"35";"355140";"MARIA RITA DE JESUS QUEIROZ";"FRANCISCO FERREIRA DE FREITAS";"CENTRO";"-21.3095049258";"-47,5659932979"
"8007446";"33";"330190";"USF MARIA APARECIDA DA S PEREIRA USF JOAQUIM DE OLIVEIRA";"RUA VINTE E DOIS";"JOAQUIM DE OLIVEIRA";"-22.743679";"-42,883468"
"8007454";"33";"330190";"USF MANGUEIRA";"ESTRADA ADEMAR FERREIRA TORRES";"BADURECO";"-22.788032";"-42,874927"
"8007462";"33";"330190";"USF EDITH MARIA DE OLIVEIRA USF SAO JOAQUIM";"RUA JOSE LEANDRO";"RETIRO SAO JOAQUIM";"-22.752668";"-42,893384"
"0921556";"33";"330490";"CONSULTORIO NA RUA";"RUA GONCALVES CHAVES";"JARDIM CATARINA";"-22.8119794";"-43,0022797"
"9290648";"33";"330190";"UBS ALVARO AVELLAR CARVALHO UBS SAMBAETIBA";"RODOVIA RJ 116";"SAMBAETIBA CENTRO";"-22.680945";"-42,778776"
"0101818";"21";"210300";"UNIDADE BASICA DE SAUDE DA VILA PARAISO";"RUA 6 QUADRA E";"VILA PARAISO";"-4.8856025737";"-43,33943367"
"2056852";"35";"350640";"UNIDADE BASICA DE SAUDE DA FAMILIA BILAC";"R WALTER ORSATI";"JD PARAISO";"-21.4012455";"-50,4785243"
"2092387";"35";"355475";"UNIDADE BASICA DE SAUDE MANOEL MORALES TRABIJU";"AVENIDA 27 DE DEZEMBRO";"CENTRO";"-22.04125";"-48,33886"
"2134659";"31";"315680";"PSF MONSENHOR AMANTINO SABINOPOLIS";"RUA DAVI BARROSO";"MONSENHOR JOSE AMANT";"-18.664969";"-43,07619"
"2134675";"31";"315680";"PSF SAO JOSE SABINOPOLIS";"PRACA SAO JOSE";"ZONA RURAL";"-18.701354";"-43,093249"
"2134756";"31";"315680";"PSF SANTA RITA SABINOPOLIS";"RUA FRANCISCO ALVES";"EUXENITA";"-18.552918";"-43,034069"
"2190087";"31";"311860";"UNIDADE BASICA DE SAUDE XV";"RUA DAS OLIVEIRAS";"ELDORADO";"-19.9388673724";"-44,0442388848"
"2190095";"31";"311860";"UNIDADE BASICA DE SAUDE ELDORADO";"RUA PORTUGAL";"ELDORADO";"-19.9337397894";"-44,0436020155"
"2190486";"31";"311860";"UNIDADE BASICA DE SAUDE SAO JOAQUIM";"RUA RUBI";"SAO JOAQUIM";"-19.8584869";"-44,0388989"
"2268078";"33";"330570";"UNIDADE DE SAUDE DA FAMILIA LUDGERO JOSE DA SILVA";"DONA MARIANA";"DONA MARIANA";"-22.165766";"-42,663345"
"2268094";"33";"330570";"UNIDADE DE SAUDE DA FAMILIA DE BALANCA";"RUA ESTRADA DA BALANCA ZONA RURAL";"BALANCA";"-22.145566";"-42,735488"
"2268116";"33";"330570";"UNIDADE DE SAUDE DA FAMILIA DE SOLEDADE";"SOLEDADE II";"SOLEDADE";"-22.168722";"-42,732212"
"2299739";"42";"420207";"PS DE ANITA GARIBALDI";"JORGE FLORIANO BORGES";"ANITA GARIBALDI";"-29.192359245";"-49,6679019928"
"2327279";"23";"231360";"UNIDADE BASICA DE SAUDE SEBASTIAO GOMES PARENTE";"RUA ANTONIO DE BARROS";"SAO SEBASTIAO";"-3.8696183";"-40,9197798"
"2418541";"42";"420230";"REGIAO 15 SOROCABA DE DENTRO";"ESTRADA GERAL";"SOROCABA DE DENTRO";"-27.4949103093";"-48,6557435989"
"2418568";"42";"420230";"REGIAO 12 TRES RIACHOS";"ESTRADA GERAL";"TRES RIACHOS";"-27.4525132826";"-48,7581288815"
"2418576";"42";"420230";"REGIAO 09 TIJUQUINHAS";"RUA HERMINIO SILVY";"TIJUQUINHAS";"-27.4268818";"-48,6252715"
"2433931";"26";"260030";"USF DE PE DE SERRA DOS MENDES";"VILA PE DE SERRA DOS MENDES";"ZONA RURAL";"-8.3799334";"-35,9266624"
"2433990";"26";"260030";"USF MARIA ALICE DAMASCENO ALVES";"AVENIDA DR GENIVAL VASCONCELOS";"IPIRANGA";"-8.4561052";"-35,9439163"
"2453711";"21";"210300";"UBS RODAGEM";"POVOADO RODAGEM";"ZONA RURAL";"-4.6910621156";"-42,9763698578"
"2453738";"21";"210300";"UBS NAZARE DO BRUNO";"NAZARE DO BRUNO";"ZONA RURAL";"-4.8383519";"-42,9982395"
"2453754";"21";"210300";"UBS CRISTINO CRUZ";"AVN PRINCIPAL";"ZONA RURAL";"-4.876879595";"-43,0943548679"
"2453762";"21";"210300";"UBS CHAPADA";"CHAPADA";"ZONA RURAL";"-4.9483704524";"-43,5055589676"
"0929417";"21";"211130";"CLINICA DA FAMILIA DO CENTRO";"RUA OSWALDO CRUZ";"CENTRO";"-2.530664641";"-44,2953850237"
"2453770";"21";"210300";"UBS DR JOSE DASSUNCAO BRANDAO BREJINHO";"BR 316 BREJINHO";"ZONA RURAL";"-4.9594653834";"-43,1260371208"
"2453789";"21";"210300";"UBS BAU";"POVOADO BAU";"ZONA RURAL";"-5.1620696468";"-43,4371948242"
"2453797";"21";"210300";"UBS PIQUIZEIRO";"RUA NOSSA SENHORA DE FATIMA";"PIQUIZEIRO";"-4.8559910218";"-43,3548402786"
"2453835";"21";"210300";"UBS BAIXINHA";"RUA BAIXINHA";"BAIXINHA";"-4.8560979251";"-43,3438539505"
"2453843";"21";"210300";"UBS PONTE";"RUA DOS PRAZERES";"PONTE";"-4.8784086";"-43,3644597"
"2453983";"21";"210300";"UBS SAO FRANCISCO";"RUA ALUIZIO LOBO";"SAO FRANCISCO";"-4.8590912092";"-43,3554625511"
"2453991";"21";"210300";"UBS CALDEIROES";"RUA DOS CALDEIROS";"CALDEIROES";"-4.8591";"-43,3561"
"2454041";"21";"210300";"UBS CENTRO";"RUA QUININHA PIRES";"CENTRO";"-4.8589629259";"-43,3616423607"
"2454068";"21";"210300";"UBS BOM JESUS";"RUA BOM JESUS DOS PASSOS";"SULINA";"-4.8583001283";"-43,3797955513"
"2453894";"21";"210300";"UBS MUTIRAO";"AVENIDA ALVORADA";"MUTIRAO";"-4.8630038392";"-43,3357456326"
"2464497";"21";"210300";"UBS CABECEIRA DOS CAVALOS";"ZONA RURAL";"ZONA RURAL";"-4.9418288451";"-43,504486084"
"2471655";"51";"510629";"POSTO DE SAUDE DA FAMILIA IV PEDRO DE ALCANTARA";"RUA AYRTON SENNA";"SETOR SERVICOS";"-9.6635194287";"-56,4752262748"
"2472279";"51";"510795";"USF ALTO DA BOA VISTA LAUDEMIRO FRANCISCO ALVES";"AV BEIJA FLOR";"ALTO DA BOA VISTA";"-14.6598449734";"-57,4697613716"
"2622211";"15";"150680";"CENTRO DE SAUDE COSTA DO TAPARA";"COMUNIDADE COSTA DO TAPARA";"VARZEA";"-2.4146463206";"-54,715089798"
"2672448";"42";"420207";"US RIO NOVO";"ESTRADA GERAL";"RIO NOVO";"-29.1721638684";"-49,6453177929"
"2751240";"35";"352060";"UBS DE INDIANA";"AVN ALZIRA SANTANA LEBRAO";"CENTRO";"-22.172093";"-51,251758"
"2770296";"32";"320060";"UNIDADE BASICA DE SAUDE DE JEQUITIBA";"LUCIA BITTI DEVENS";"JEQUITIBA";"-19.828777";"-40,276593"
"3387453";"42";"420230";"REGIAO 02 MARCOS ANTONIO";"RUA DR HOMERO DE MIRANDA GOMES";"JARDIM MARCOS ANTONI";"-27.5207512";"-48,6567468"
"3387496";"42";"420230";"REGIAO 03 JARDIM JANAINA";"RUA PORTUGAL";"JARDIM JANAINA";"-27.5255889495";"-48,642911911"
"3387682";"42";"420230";"REGIAO 01 BOM VIVER";"RUA EDILAR ANGELO VALE";"BOM VIVER";"-27.4956336015";"-48,6547780037"
"3387690";"42";"420230";"REGIAO 10 CACHOEIRAS";"ESTRADA GERAL";"CACHOEIRAS";"-27.3926023255";"-48,632325232"
"3387704";"42";"420230";"REGIAO 05 FUNDOS";"RUA PREFEITO HUGO AMORIM";"FUNDOS";"-27.5123441345";"-48,6532598734"
"3390748";"21";"211140";"UBPSF SAO DOMINGOS";"POVOADO SAO DOMINGOS";"ZONA RURAL";"-4.4491048395";"-44,7464561462"
"3494225";"29";"290660";"UNIDADE BASICA DR JOSE FRANCISCO MARCHESINE NUNES";"RUA VIRGILIANA REIS";"GERO MOREIRA";"-14.4173279837";"-42,8753256798"
"4050398";"35";"355030";"UBS PASTORAL";"RUA NOVA RESENDE";"PQ STA MADALENA";"-23.6139648685";"-46,5170279145"
"4050495";"35";"355150";"ESF MARIA APARECIDA DOS PASSOS DE ASSIS";"RUA VICTORIO VALDEVITE";"JARDIM AMELIA 1";"-21.2030976877";"-47,6144456863"
"4002431";"33";"330455";"SPAZIO ESSENZA";"JOAO CABRAL DE MELLO NETO";"BARRA DA TIJUCA";"-22.810476";"-43,226"
"4070410";"51";"510795";"USF JARDIM TANGARA II TANGARA DA SERRA";"RUA ARLINDO NOGUEIRA GOMES";"JD PARQUE TANGARA";"-14.625745458";"-57,5081598759"
"4217675";"35";"354510";"UBS NELI THOMAZ COLATO DE SOUZA";"RUA BARTOLOMEU BUENO";"CENTRO";"-21.6229228372";"-50,8579444885"
"4948122";"31";"314990";"USF VILA NOVA";"RUA ANTONIO AUGUSTO DA SILVEIRA";"VILA NOVA";"-21.0969276616";"-45,086748004"
"5306612";"29";"290250";"UNIDADE DE SAUDE DA FAMILIA JOELITA O DE MIRANDA";"POVOADO TABUA";"ZONA RURAL";"-12.4093104853";"-44,5203827442"
"5306663";"29";"290250";"UNIDADE DE SAUDE DA FAMILIA DALCI CAVALCANTE DE SOUZA";"LAGOA CLARA";"ZONA RURAL";"-12.6587854702";"-44,4010491884"
"5378796";"21";"210300";"UBS ANTENOR VIANA";"AVENIDA MARANHAO";"ANTENOR VIANA";"-4.8651204985";"-43,3538961411"
"5378818";"21";"210300";"UBS FAZENDINHA";"RUA SAO JOSE";"FAZENDINHA";"-4.8779433";"-43,3796538"
"5548160";"23";"231360";"UNIDADE BASICA DE SAUDE MARIA GRACIEMA";"RUA 24 DE AGOSTO";"CENTRO";"-3.8506117";"-40,9218016"
"5548225";"21";"210300";"UBS MARIA DO ROSARIO PEREIRA ROSA BURITI CORRENTE";"POVOADO BURITI CORRENTE";"ZONA RURAL";"-4.8485932756";"-43,4535884857"
"5616786";"21";"210300";"UBS POVOADO SANTO ANTONIO";"POVOADO SANTO ANTONIO";"ZONA RURAL";"-4.8799155465";"-43,3884429932"
"5616794";"21";"210300";"UBS POVOADO CAXIRIMBU";"POVOADO CAXIRIMBU";"ZONA RURAL";"-4.9288309504";"-43,3534240723"
"0937355";"41";"412796";"UBS JARDIM FILADELFIA";"RUA AGENOR ALMEIDA CAMARGO";"JARDIM FILADELFIA";"-25.038299";"-51,534922"
"0937746";"50";"500270";"DSP PENITENCIARIA ESTADUAL MASC REGIME FECHADO GAMELEIRA II";"ESTRADA DA GAMELEIRA";"ZONA RURAL";"-20.5647800063";"-54,668414187"
"5932807";"25";"250520";"CENTRO DE REABILITACAO DE CUITEGI";"RUA CUITEGI";"CENTRO";"-6.9059560747";"-35,5261588097"
"0938726";"26";"260290";"USF VILA CLAUDETE";"PROJETADA A";"GARAPU";"-8.2909359562";"-35,0173088356"
"5938805";"25";"251550";"UBSF 06";"PROJETADA";"CENTRO";"-7.4823717306";"-36,662439334"
"5961254";"42";"420140";"PSF ARAPONGAS";"RUA GERALDINO JOAO DA SILVA";"COLONINHA";"-28.9414251088";"-49,4579815865"
"5964598";"35";"353360";"SEARA";"WALDYR CANEVARI";"ZONA RURAL";"-20.7386161708";"-47,7704000473"
"5970008";"31";"315960";"ESF 12 SANTA RITA DO SAPUCAI";"AVENIDA ANTONIO DE CASSIA";"JARDIM SANTO ANTONIO";"-22.2604435903";"-45,7026314735"
"5987148";"26";"260570";"UBS DR CLAUDIO CAVALCANTI DE NOVAES";"RUA ALCINA TORRES DE ARAUJO";"CENTRO";"-8.5987249502";"-38,5714080056"
"5987334";"42";"420820";"NF ODONTOLOGIA ESPECIALIZADA";"RUA INDAIAL";"SAO JUDAS";"-26.9145926";"-48,6772097"
"5992249";"31";"312320";"UBS SANTA CRUZ";"RUA JOSE BRASILEIRO DOS SANTOS";"SANTA CRUZ";"-19.473869";"-45,593299"
"5994519";"31";"314520";"UBS LARESSA GABRIELA FERREIRA SANTOS";"ALAMEDA SIBIPURUNA";"JARDINS";"-19.8759927082";"-44,9855160713"
"6001998";"27";"270930";"UNIDADE BASICA DE SAUDE LINDOLFO ALVES MONTEIRO";"RUA ANTONIO HONORATO";"CENTRO";"-9.15894";"-36,02937"
"0949302";"31";"312450";"ESF BOA VISTA";"BAIRRO DA BOA VISTA";"BOA VISTA";"-22.4922572201";"-45,995464325"
"6172962";"26";"260020";"CENTRO DE CONVIVENCIA CECO DA REDE DE ATENCAO PSICOSSOCIAL";"RUA JOAO BATISTA DE BRITO";"ISABEL GOMES";"-8.5195041414";"-41,0109892488"
"6173616";"13";"130340";"UNIDADE BASICA DE SAUDE PASCOAL ALAGGIO";"AVENIDA BRASIL";"PASCOAL ALAGGIO";"-2.6478451396";"-56,7568823715"
"6174124";"26";"261450";"U S F MARACAJA";"RUA SEVERINO CARLOS DA SILVA";"MARACAJA";"-7.8440531999";"-35,7452837338"
"6174175";"26";"261450";"U S F J GALDINO";"RUA JOSE ALVES SOUZA FILHO";"COQUEIRO";"-7.8554902957";"-35,7606787836"
"6175473";"42";"420200";"UBS CENTRAL 2";"RUA 1500";"CENTRO";"-26.9949846";"-48,6396533577"
"6304761";"21";"210300";"UBS PIRAJA";"RUA BELO HORIZONTE";"PIRAJA";"-4.8690924";"-43,3913502"
"6463657";"21";"211060";"USF DR KLEBER COUTINHO";"RUA 01";"CONJUNTO NOVO MAMU";"-3.3706243425";"-42,418708462"
"6466060";"21";"210300";"UBS SANTA RITA";"POVOADO SANTA RITA";"ZONA RURAL";"-4.9172010395";"-43,3517074585"
"6740979";"29";"290720";"ESF CENTRO";"PRACA 04";"CENTRO";"-9.1772355084";"-40,9743127227"
"6837107";"26";"260650";"POSTO DE APOIO DA SAUDE AURISTELA BARROS MONTEIRO";"SITIO CAMPO DO URUCU";"RURAL";"-9.051497";"-36,845698"
"6837115";"26";"260650";"POSTO DE APOIO DA SAUDE TEREZA MARIA DA CONCEICAO";"ASSENTAMENTO JUSSARA";"RURAL";"-9.102096";"-36,238281"
"6837352";"26";"260650";"POSTO DE APOIO DA SAUDE JOSE LEITE SONRINHO ZE RITA";"STIO TRAPIA";"RURAL";"-9.051974";"-36,84426"
"6837824";"27";"270110";"CENTRO DE CONVIVENCIA CECO BRANQUINHA";"CONJUNTO RESIDENCIAL RAIMUNDO NONATO";"PLATO III";"-9.251601";"-35,996725"
"6838227";"25";"251150";"BEN SAUDE";"RUA CORONEL JOSE LINS";"CENTRO";"-7.266631";"-35,260625"
"6838650";"31";"316557";"CENTRO DE EDUCACAO E REABILITACAO LIZ HELENA PINHEIRO";"RUA JOSE FRANCISCO MOREIRA";"CENTRO";"-22.588721";"-46,180233"
"6839266";"31";"310350";"CENTRO DE CONVIVENCIA E CULTURA";"RUA CEL JOSE FERREIRA ALVES";"CENTRO";"-18.6446999513";"-48,1876659393"
"0258938";"29";"290560";"CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19";"AV DR JOAO VARGENS";"CENTRO";"-15.419";"-39,496"
"6840337";"31";"310560";"UBS SAO JOSE";"RUA OSWALDO FORTINI";"SAO JOSE";"-21.224853";"-43,765372"
"6841473";"26";"260910";"EAP CECILIA JOSEFA DA SILVA";"SITIO TAVARES";"ZONA RURAL";"-7.6886217148";"-35,5141210556"
"6841503";"26";"260910";"EAP HILARIO DE SOUZA OLIVEIRA";"SITIO SANTA CRUZ";"ZONA RURAL";"-7.6886217148";"-35,5141639709"
"0962112";"26";"260350";"UBS SANTA LUZIA";"RUA JOAO BEZERRA";"CENTRO";"-8.363566";"-35,762605"
"6842380";"35";"353830";"UBS CICERO LUCAS DA SILVA";"RUA PEDRO DE TOLEDO";"JARDIM BELA VISTA";"-21.8918431109";"-51,7297006803"
"7301189";"31";"311860";"UNIDADE BASICA DE SAUDE AMAZONAS";"RUA MARQUES DE PARANA";"AMAZONAS";"-19.8696019284";"-44,01492819"
"7766750";"26";"260030";"USF PEDRO MENDES DA SILVA";"RUA SEVERINO JOSE TORRES";"CAMPO NOVO";"-8.4609088";"-35,9381314"
"7775512";"23";"231340";"U B S DA FAMILIA DO VALPARAISO";"SITIO VALPARAISO";"ZONA RURAL";"-3.8224848496";"-41,1078572273"
